UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
12	0
1	1
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	12
0	13
0	0
0	13
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	2
0	0
3	0
2	620
1	428
2	119
6	210
6	453
0	159
0	23
0	539
0	248
0	509
5	14
1	222
0	164
2	161
0	131
0	27
0	37
0	0
0	0
0	3
0	1
0	2
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
1	2
0	0
0	0
0	0
0	0
2	1
1	1
0	2
1	5
1	5
2	8
0	1
34	27
3	23
24	67
1	48
0	25
9	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
2	21
0	0
0	0
0	0
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	19
0	2
0	3
0	3
0	2
0	2
0	0
0	1
0	1
7	3
1	0
0	1
0	0
0	0
0	9
0	20
0	20
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	98
0	10
1	43
0	18
0	534
0	8
0	3
0	0
0	8
0	4006
16	3611
0	608
0	4561
0	868
27	759
5	957
3	305
0	682
0	12
0	403
0	4959
0	5199
0	0
0	0
0	0
0	6
0	0
