UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
11	0
4	0
3	0
4	0
0	0
6	0
2	0
0	0
2	0
4	0
2	0
6	0
0	0
3	0
5	0
0	0
0	0
0	0
0	1
0	0
5	0
1	0
0	0
0	0
3	0
2	0
1	0
2	0
2	0
1	0
1	0
0	0
2	1
0	0
1	0
0	1
1	0
0	0
2	0
0	0
11	0
0	0
2	6
1	6
3	0
0	0
5	0
0	0
4	0
0	0
3	3
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	3
0	2
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
4	0
4	0
0	0
2	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
1	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
1	0
1	0
0	0
0	0
5	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
2	0
0	0
0	0
2	0
2	0
0	0
1	2
0	1
0	2
0	0
0	2
6	0
3	0
0	15
0	4
0	13
2	3
0	15
0	2
3	9
0	9
0	10
5	1
35	23
0	17
15	6
4	3
8	5
3	483
1	358
5	87
1	133
4	351
3	114
0	22
0	437
0	163
0	380
22	10
0	186
2	140
7	156
0	106
5	19
0	37
5	0
1	0
0	27
1	1
3	10
1	28
0	1
0	1
0	1
0	1
4	0
0	0
5	8
0	10
0	4
25	15
0	3
0	4
0	6
0	3
2	0
0	0
0	2
0	3
2	3
1	4
0	0
184	322
9	33
264	742
2	85
0	45
15	86
0	2
0	2
0	1
0	2
0	2
7	0
25	1
0	1
0	1
0	3
0	1
0	3
0	2
0	3
1	2
0	12
3	0
0	12
1	0
0	314
5	316
0	12
0	3
1	4
0	314
0	315
0	314
1	11
0	43
0	45
0	45
0	43
0	45
0	45
0	45
0	45
0	45
0	43
317	350
0	11
0	34
0	42
7	4
14	28
6	0
0	12
0	14
86	47
0	0
0	21
1	0
3	0
0	27
0	89
3	94
0	20
2	16
1	0
0	0
1	18
0	17
0	3
0	17
0	0
0	1
3	0
2	1
2	2
0	1
0	0
4	13
0	4
0	4
0	4
2	0
1	0
3	0
0	2
4	0
3	12
0	5
0	40
0	169
0	39
3	69
0	52
0	650
0	53
7	26
4	1
0	56
0	5690
69	4907
1	892
0	6249
3	1311
97	1054
6	1371
16	465
3	972
0	43
2	568
0	6908
0	7279
1	0
0	0
0	2
0	1
0	0
