UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
28	0
4	0
5	0
14	1
6	0
4	1
7	0
1	0
1	0
1	0
3	0
5	0
2	0
8	0
3	0
0	0
2	0
0	0
1	1
2	0
2	0
2	0
0	1
7	0
3	1
1	0
5	0
6	0
0	0
3	0
1	0
5	0
1	3
4	0
1	0
3	3
1	0
0	0
1	0
0	0
6	0
2	1
2	5
4	5
0	0
1	0
5	0
0	0
3	0
1	0
0	1
0	12
3	0
2	0
1	0
0	1
6	0
4	0
0	3
0	1
0	0
0	1
0	12
0	0
0	1
2	3
2	0
0	0
1	0
0	0
0	0
2	0
3	0
4	0
0	0
2	0
2	0
4	0
1	0
3	0
0	0
2	2
4	0
0	0
5	0
3	2
4	0
0	0
0	0
1	0
5	0
1	0
1	0
0	0
3	0
3	0
1	0
1	0
3	0
1	0
2	0
4	0
0	0
0	0
8	0
1	0
1	0
5	0
7	0
3	0
3	0
0	0
0	0
7	0
2	0
5	0
4	0
1	0
0	2
0	2
0	3
0	1
0	2
5	0
7	0
0	13
0	9
0	12
1	1
0	12
0	1
1	26
0	26
0	28
10	2
52	20
0	11
7	7
0	1
28	2
9	256
1	197
13	57
1	93
6	195
1	71
1	18
0	215
0	104
0	198
9	7
1	88
0	69
2	62
0	44
2	7
0	15
3	0
3	0
3	31
5	2
0	18
1	30
0	2
0	5
0	4
0	5
1	0
1	3
2	24
4	26
3	6
42	35
0	13
0	17
0	23
0	5
18	17
9	33
0	65
22	122
12	165
12	197
6	32
380	514
0	8
514	1159
0	18
0	8
1	18
0	2
0	3
0	2
0	2
0	2
13	0
46	3
0	3
0	3
0	6
0	1
0	6
0	5
0	6
1	1
0	10
2	1
1	10
6	2
1	544
18	544
0	13
0	3
1	3
0	544
0	544
0	544
1	12
0	74
0	75
0	77
0	74
0	75
0	75
0	75
0	77
0	75
0	70
596	588
0	18
0	51
0	71
4	12
37	45
9	0
0	11
0	14
192	69
0	1
0	32
3	0
15	0
0	36
0	82
1	89
0	12
2	16
5	0
0	0
4	17
0	16
0	2
0	17
0	4
0	5
8	0
3	2
1	7
0	1
0	2
14	23
0	4
2	4
0	4
4	0
7	0
12	0
0	0
5	0
10	18
0	11
5	26
0	120
0	33
0	22
0	51
0	252
0	68
3	27
7	6
0	72
0	1218
66	1351
4	187
0	1591
1	270
45	235
9	310
9	108
0	205
0	27
2	126
0	1690
1	1749
7	0
0	6
0	11
0	8
0	7
