UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	19
0	36
6	22
0	3
1	1
0	377
0	243
2	74
2	129
3	267
1	93
0	13
0	324
0	142
0	310
2	4
1	129
0	123
0	98
0	67
0	16
0	21
1	0
0	0
0	40
0	5
0	23
2	36
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
20	18
4	56
12	86
1	99
3	49
14	106
0	0
0	0
0	0
0	0
0	0
4	0
7	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	2
0	0
0	41
1	41
0	4
0	0
0	1
0	42
0	41
0	41
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	10
0	5
0	29
0	26
4	1
3	23
0	0
0	24
0	23
18	6
1	3
0	23
0	0
1	0
0	3
0	7
0	8
0	0
0	0
0	0
0	0
0	20
1	20
0	1
0	20
0	0
0	0
0	0
2	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	29
0	161
0	34
0	54
0	45
0	694
0	4
0	1
0	0
0	4
0	1244
12	1112
0	196
0	1421
0	287
0	259
0	294
0	76
0	216
0	10
0	106
0	1537
0	1614
0	0
0	0
0	0
0	10
0	0
