UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	2
0	0
0	2
0	0
0	2
0	0
0	0
0	1
0	1
0	0
2	9
0	15
0	6
0	1
1	1
2	688
2	459
1	122
4	217
1	490
5	149
0	19
0	593
0	226
0	555
0	6
0	259
0	233
0	207
1	128
1	25
0	59
0	0
0	0
0	5
0	1
0	1
0	5
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	1
0	0
0	0
0	0
1	0
0	2
0	4
0	8
2	10
0	0
15	14
3	7
22	59
1	4
0	3
0	5
0	0
0	0
0	0
0	0
0	0
3	0
5	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	3
1	0
0	3
0	0
0	58
0	58
0	1
0	0
1	0
0	58
0	58
0	58
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
12	21
0	2
0	18
0	18
0	1
0	16
1	0
0	4
0	3
7	4
0	1
0	4
0	0
0	0
0	7
0	17
0	18
0	4
0	1
0	0
0	0
0	2
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	195
1	32
0	80
0	49
0	733
0	8
1	5
1	0
0	8
0	2220
9	2015
0	303
0	2514
0	453
9	428
2	579
1	180
0	395
0	5
0	221
0	2719
0	2842
0	0
0	0
0	0
0	2
0	0
